case_id,origin,speaker_id,recipe_id,recipe_role,voice_id,seed,line_id,category,transcript,wav,gold,gold_ready,source_uri
case_0051_20260629_094539_708_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000050_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1842978741,,,inputs/transcripts/case_0051_20260629_094539_708_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000050_00.txt,inputs/wav/case_0051_20260629_094539_708_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000050_00.wav,inputs/gold/case_0051_20260629_094539_708_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000050_00,1,
case_0052_20260629_094550_667_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000051_00,recorded,alfie,existing_corpus_v1,recreation,priestley,860259793,,,inputs/transcripts/case_0052_20260629_094550_667_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000051_00.txt,inputs/wav/case_0052_20260629_094550_667_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000051_00.wav,inputs/gold/case_0052_20260629_094550_667_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000051_00,1,
case_0053_20260629_103547_528_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000052_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1955491992,,,inputs/transcripts/case_0053_20260629_103547_528_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000052_00.txt,inputs/wav/case_0053_20260629_103547_528_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000052_00.wav,inputs/gold/case_0053_20260629_103547_528_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000052_00,1,
case_0054_20260629_103559_158_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000053_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1960587407,,,inputs/transcripts/case_0054_20260629_103559_158_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000053_00.txt,inputs/wav/case_0054_20260629_103559_158_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000053_00.wav,inputs/gold/case_0054_20260629_103559_158_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000053_00,1,
case_0055_20260629_103609_480_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000054_00,recorded,alfie,existing_corpus_v1,recreation,lana,1506936677,,,inputs/transcripts/case_0055_20260629_103609_480_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000054_00.txt,inputs/wav/case_0055_20260629_103609_480_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000054_00.wav,inputs/gold/case_0055_20260629_103609_480_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000054_00,1,
case_0056_20260629_103618_921_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000055_00,recorded,alfie,existing_corpus_v1,recreation,alfie,178190211,,,inputs/transcripts/case_0056_20260629_103618_921_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000055_00.txt,inputs/wav/case_0056_20260629_103618_921_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000055_00.wav,inputs/gold/case_0056_20260629_103618_921_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000055_00,1,
case_0057_20260629_103630_720_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000056_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1061140200,,,inputs/transcripts/case_0057_20260629_103630_720_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000056_00.txt,inputs/wav/case_0057_20260629_103630_720_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000056_00.wav,inputs/gold/case_0057_20260629_103630_720_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000056_00,1,
case_0058_20260629_103639_456_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000057_00,recorded,alfie,existing_corpus_v1,recreation,priestley,545470019,,,inputs/transcripts/case_0058_20260629_103639_456_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000057_00.txt,inputs/wav/case_0058_20260629_103639_456_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000057_00.wav,inputs/gold/case_0058_20260629_103639_456_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000057_00,1,
case_0059_20260629_103647_174_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000058_00,recorded,alfie,existing_corpus_v1,recreation,alfie,856747338,,,inputs/transcripts/case_0059_20260629_103647_174_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000058_00.txt,inputs/wav/case_0059_20260629_103647_174_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000058_00.wav,inputs/gold/case_0059_20260629_103647_174_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000058_00,1,
case_0060_20260629_103657_814_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000059_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1456292205,,,inputs/transcripts/case_0060_20260629_103657_814_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000059_00.txt,inputs/wav/case_0060_20260629_103657_814_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000059_00.wav,inputs/gold/case_0060_20260629_103657_814_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000059_00,1,
case_0061_20260629_103704_918_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000060_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,477535513,,,inputs/transcripts/case_0061_20260629_103704_918_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000060_00.txt,inputs/wav/case_0061_20260629_103704_918_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000060_00.wav,inputs/gold/case_0061_20260629_103704_918_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000060_00,1,
case_0062_20260629_103713_061_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000061_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1866532374,,,inputs/transcripts/case_0062_20260629_103713_061_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000061_00.txt,inputs/wav/case_0062_20260629_103713_061_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000061_00.wav,inputs/gold/case_0062_20260629_103713_061_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000061_00,1,
case_0063_20260629_103720_271_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000062_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1386373026,,,inputs/transcripts/case_0063_20260629_103720_271_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000062_00.txt,inputs/wav/case_0063_20260629_103720_271_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000062_00.wav,inputs/gold/case_0063_20260629_103720_271_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000062_00,1,
case_0064_20260629_103727_346_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000063_00,recorded,alfie,existing_corpus_v1,recreation,alfie,1831472937,,,inputs/transcripts/case_0064_20260629_103727_346_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000063_00.txt,inputs/wav/case_0064_20260629_103727_346_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000063_00.wav,inputs/gold/case_0064_20260629_103727_346_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000063_00,1,
case_0065_20260629_103735_824_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000064_00,recorded,alfie,existing_corpus_v1,recreation,priestley,799642367,,,inputs/transcripts/case_0065_20260629_103735_824_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000064_00.txt,inputs/wav/case_0065_20260629_103735_824_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000064_00.wav,inputs/gold/case_0065_20260629_103735_824_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000064_00,1,
case_0066_20260629_103857_453_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000065_00,recorded,alfie,existing_corpus_v1,recreation,alfie,1919338925,,,inputs/transcripts/case_0066_20260629_103857_453_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000065_00.txt,inputs/wav/case_0066_20260629_103857_453_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000065_00.wav,inputs/gold/case_0066_20260629_103857_453_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000065_00,1,
case_0067_20260629_103906_082_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000066_00,recorded,alfie,existing_corpus_v1,recreation,alfie,1623427548,,,inputs/transcripts/case_0067_20260629_103906_082_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000066_00.txt,inputs/wav/case_0067_20260629_103906_082_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000066_00.wav,inputs/gold/case_0067_20260629_103906_082_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000066_00,1,
case_0068_20260629_103912_811_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000067_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1156696499,,,inputs/transcripts/case_0068_20260629_103912_811_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000067_00.txt,inputs/wav/case_0068_20260629_103912_811_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000067_00.wav,inputs/gold/case_0068_20260629_103912_811_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000067_00,1,
case_0069_20260629_103920_849_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000068_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1451260108,,,inputs/transcripts/case_0069_20260629_103920_849_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000068_00.txt,inputs/wav/case_0069_20260629_103920_849_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000068_00.wav,inputs/gold/case_0069_20260629_103920_849_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000068_00,1,
case_0070_20260629_103928_848_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000069_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1723605455,,,inputs/transcripts/case_0070_20260629_103928_848_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000069_00.txt,inputs/wav/case_0070_20260629_103928_848_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000069_00.wav,inputs/gold/case_0070_20260629_103928_848_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000069_00,1,
case_0071_20260629_103939_498_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000070_00,recorded,alfie,existing_corpus_v1,recreation,alfie,876716982,,,inputs/transcripts/case_0071_20260629_103939_498_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000070_00.txt,inputs/wav/case_0071_20260629_103939_498_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000070_00.wav,inputs/gold/case_0071_20260629_103939_498_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000070_00,1,
case_0072_20260629_103948_587_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000071_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1070056112,,,inputs/transcripts/case_0072_20260629_103948_587_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000071_00.txt,inputs/wav/case_0072_20260629_103948_587_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000071_00.wav,inputs/gold/case_0072_20260629_103948_587_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000071_00,1,
case_0073_20260629_103955_709_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000072_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1397471303,,,inputs/transcripts/case_0073_20260629_103955_709_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000072_00.txt,inputs/wav/case_0073_20260629_103955_709_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000072_00.wav,inputs/gold/case_0073_20260629_103955_709_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000072_00,1,
case_0074_20260629_104002_655_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000073_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1136908860,,,inputs/transcripts/case_0074_20260629_104002_655_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000073_00.txt,inputs/wav/case_0074_20260629_104002_655_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000073_00.wav,inputs/gold/case_0074_20260629_104002_655_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000073_00,1,
case_0075_20260629_104011_926_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000074_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1517418563,,,inputs/transcripts/case_0075_20260629_104011_926_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000074_00.txt,inputs/wav/case_0075_20260629_104011_926_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000074_00.wav,inputs/gold/case_0075_20260629_104011_926_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000074_00,1,
case_0077_20260629_104024_884_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000076_00,recorded,alfie,existing_corpus_v1,recreation,alfie,770880301,,,inputs/transcripts/case_0077_20260629_104024_884_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000076_00.txt,inputs/wav/case_0077_20260629_104024_884_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000076_00.wav,inputs/gold/case_0077_20260629_104024_884_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000076_00,1,
case_0078_20260629_104035_184_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000077_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1152084477,,,inputs/transcripts/case_0078_20260629_104035_184_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000077_00.txt,inputs/wav/case_0078_20260629_104035_184_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000077_00.wav,inputs/gold/case_0078_20260629_104035_184_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000077_00,1,
case_0079_20260629_104042_251_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000078_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1221093221,,,inputs/transcripts/case_0079_20260629_104042_251_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000078_00.txt,inputs/wav/case_0079_20260629_104042_251_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000078_00.wav,inputs/gold/case_0079_20260629_104042_251_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000078_00,1,
case_0080_20260629_104049_772_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000079_00,recorded,alfie,existing_corpus_v1,recreation,lana,1129318572,,,inputs/transcripts/case_0080_20260629_104049_772_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000079_00.txt,inputs/wav/case_0080_20260629_104049_772_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000079_00.wav,inputs/gold/case_0080_20260629_104049_772_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000079_00,1,
case_0081_20260629_104056_615_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000080_00,recorded,alfie,existing_corpus_v1,recreation,alfie,873794812,,,inputs/transcripts/case_0081_20260629_104056_615_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000080_00.txt,inputs/wav/case_0081_20260629_104056_615_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000080_00.wav,inputs/gold/case_0081_20260629_104056_615_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000080_00,1,
case_0082_20260629_104104_640_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000081_00,recorded,alfie,existing_corpus_v1,recreation,alfie,316573953,,,inputs/transcripts/case_0082_20260629_104104_640_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000081_00.txt,inputs/wav/case_0082_20260629_104104_640_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000081_00.wav,inputs/gold/case_0082_20260629_104104_640_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000081_00,1,
case_0083_20260629_104152_081_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000083_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1614243909,,,inputs/transcripts/case_0083_20260629_104152_081_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000083_00.txt,inputs/wav/case_0083_20260629_104152_081_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000083_00.wav,inputs/gold/case_0083_20260629_104152_081_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000083_00,1,
case_0084_20260629_104205_560_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000084_00,recorded,alfie,existing_corpus_v1,recreation,alfie,847776679,,,inputs/transcripts/case_0084_20260629_104205_560_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000084_00.txt,inputs/wav/case_0084_20260629_104205_560_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000084_00.wav,inputs/gold/case_0084_20260629_104205_560_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000084_00,1,
case_0085_20260629_104213_497_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000085_00,recorded,alfie,existing_corpus_v1,recreation,lana,1276746817,,,inputs/transcripts/case_0085_20260629_104213_497_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000085_00.txt,inputs/wav/case_0085_20260629_104213_497_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000085_00.wav,inputs/gold/case_0085_20260629_104213_497_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000085_00,1,
case_0086_20260629_104220_891_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000086_00,recorded,alfie,existing_corpus_v1,recreation,lana,1706876496,,,inputs/transcripts/case_0086_20260629_104220_891_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000086_00.txt,inputs/wav/case_0086_20260629_104220_891_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000086_00.wav,inputs/gold/case_0086_20260629_104220_891_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000086_00,1,
case_0087_20260629_104236_618_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000087_00,recorded,alfie,existing_corpus_v1,recreation,lana,67470743,,,inputs/transcripts/case_0087_20260629_104236_618_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000087_00.txt,inputs/wav/case_0087_20260629_104236_618_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000087_00.wav,inputs/gold/case_0087_20260629_104236_618_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000087_00,1,
case_0088_20260629_104243_189_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000088_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,604923949,,,inputs/transcripts/case_0088_20260629_104243_189_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000088_00.txt,inputs/wav/case_0088_20260629_104243_189_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000088_00.wav,inputs/gold/case_0088_20260629_104243_189_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000088_00,1,
case_0089_20260629_104253_186_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000089_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1677103510,,,inputs/transcripts/case_0089_20260629_104253_186_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000089_00.txt,inputs/wav/case_0089_20260629_104253_186_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000089_00.wav,inputs/gold/case_0089_20260629_104253_186_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000089_00,1,
case_0090_20260629_104310_368_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000090_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,202060833,,,inputs/transcripts/case_0090_20260629_104310_368_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000090_00.txt,inputs/wav/case_0090_20260629_104310_368_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000090_00.wav,inputs/gold/case_0090_20260629_104310_368_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000090_00,1,
case_0091_20260629_104326_164_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000091_00,recorded,alfie,existing_corpus_v1,recreation,priestley,1316802915,,,inputs/transcripts/case_0091_20260629_104326_164_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000091_00.txt,inputs/wav/case_0091_20260629_104326_164_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000091_00.wav,inputs/gold/case_0091_20260629_104326_164_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000091_00,1,
case_0093_20260629_104341_467_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000093_00,recorded,alfie,existing_corpus_v1,recreation,priestley,2076822449,,,inputs/transcripts/case_0093_20260629_104341_467_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000093_00.txt,inputs/wav/case_0093_20260629_104341_467_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000093_00.wav,inputs/gold/case_0093_20260629_104341_467_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000093_00,1,
case_0094_20260629_104347_149_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000094_00,recorded,alfie,existing_corpus_v1,recreation,lana,1120655007,,,inputs/transcripts/case_0094_20260629_104347_149_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000094_00.txt,inputs/wav/case_0094_20260629_104347_149_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000094_00.wav,inputs/gold/case_0094_20260629_104347_149_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000094_00,1,
case_0095_20260629_104354_201_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000095_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1755459588,,,inputs/transcripts/case_0095_20260629_104354_201_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000095_00.txt,inputs/wav/case_0095_20260629_104354_201_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000095_00.wav,inputs/gold/case_0095_20260629_104354_201_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000095_00,1,
case_0096_20260629_104403_462_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000096_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1442941659,,,inputs/transcripts/case_0096_20260629_104403_462_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000096_00.txt,inputs/wav/case_0096_20260629_104403_462_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000096_00.wav,inputs/gold/case_0096_20260629_104403_462_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000096_00,1,
case_0097_20260629_104413_797_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000097_00,recorded,alfie,existing_corpus_v1,recreation,lana,1385633883,,,inputs/transcripts/case_0097_20260629_104413_797_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000097_00.txt,inputs/wav/case_0097_20260629_104413_797_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000097_00.wav,inputs/gold/case_0097_20260629_104413_797_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000097_00,1,
case_0098_20260629_104421_809_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000098_00,recorded,alfie,existing_corpus_v1,recreation,alfie,1795946267,,,inputs/transcripts/case_0098_20260629_104421_809_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000098_00.txt,inputs/wav/case_0098_20260629_104421_809_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000098_00.wav,inputs/gold/case_0098_20260629_104421_809_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000098_00,1,
case_0099_20260629_104429_509_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000099_00,recorded,alfie,existing_corpus_v1,recreation,lana,2016493513,,,inputs/transcripts/case_0099_20260629_104429_509_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000099_00.txt,inputs/wav/case_0099_20260629_104429_509_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000099_00.wav,inputs/gold/case_0099_20260629_104429_509_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000099_00,1,
case_0100_20260629_104445_090_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000100_00,recorded,alfie,existing_corpus_v1,recreation,lana,1029898368,,,inputs/transcripts/case_0100_20260629_104445_090_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000100_00.txt,inputs/wav/case_0100_20260629_104445_090_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000100_00.wav,inputs/gold/case_0100_20260629_104445_090_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000100_00,1,
case_0101_20260629_104453_591_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000101_00,recorded,alfie,existing_corpus_v1,recreation,priestley2,1379458804,,,inputs/transcripts/case_0101_20260629_104453_591_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000101_00.txt,inputs/wav/case_0101_20260629_104453_591_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000101_00.wav,inputs/gold/case_0101_20260629_104453_591_Alfie_Line_D80D638B4BB58C458BEEA4B1CF6291D6_000101_00,1,
